@relation 153D.arff_feaSele

@attribute uncharger.uncharger.gap2 numeric
@attribute uncharger.uncharger.gap5 numeric
@attribute uncharger.alphaticr.gap0 numeric
@attribute uncharger.uncharger.gap4 numeric
@attribute alphaticr.alphaticr.gap1 numeric
@attribute uncharger.uncharger.gap1 numeric
@attribute uncharger.uncharger.gap3 numeric
@attribute alphaticr.alphaticr.gap4 numeric
@attribute alphaticr.uncharger.gap5 numeric
@attribute uncharger.alphaticr.gap4 numeric
@attribute alphaticr.uncharger.gap3 numeric
@attribute alphaticr.alphaticr.gap5 numeric
@attribute alphaticr.alphaticr.gap2 numeric
@attribute uncharger.uncharger.gap0 numeric
@attribute alphaticr.uncharger.gap0 numeric
@attribute uncharger.alphaticr.gap1 numeric
@attribute alphaticr.alphaticr.gap3 numeric
@attribute uncharger.alphaticr.gap3 numeric
@attribute alphaticr.alphaticr.gap0 numeric
@attribute uncharger.alphaticr.gap2 numeric
@attribute uncharger.alphaticr.gap5 numeric
@attribute alphaticr.uncharger.gap1 numeric
@attribute alphaticr.uncharger.gap4 numeric
@attribute negativecharger.alphaticr.gap1 numeric
@attribute alphaticr.negativecharger.gap5 numeric
@attribute negativecharger.alphaticr.gap4 numeric
@attribute negativecharger.postivecharger.gap3 numeric
@attribute alphaticr.uncharger.gap2 numeric
@attribute alphaticr.negativecharger.gap1 numeric
@attribute negativecharger.alphaticr.gap5 numeric
@attribute postivecharger.alphaticr.gap1 numeric
@attribute postivecharger.alphaticr.gap4 numeric
@attribute aromatic.uncharger.gap1 numeric
@attribute aromatic.negativecharger.gap4 numeric
@attribute negativecharger.aromatic.gap0 numeric
@attribute postivecharger.uncharger.gap4 numeric
@attribute postivecharger.alphaticr.gap0 numeric
@attribute negativecharger.postivecharger.gap2 numeric
@attribute postivecharger.negativecharger.gap3 numeric
@attribute alphaticr.negativecharger.gap3 numeric
@attribute negativecharger.aromatic.gap3 numeric
@attribute postivecharger.alphaticr.gap5 numeric
@attribute negativecharger.postivecharger.gap1 numeric
@attribute aromatic.negativecharger.gap5 numeric
@attribute negativecharger.alphaticr.gap3 numeric
@attribute alphaticr.postivecharger.gap3 numeric
@attribute postivecharger.negativecharger.gap1 numeric
@attribute aromatic.uncharger.gap2 numeric
@attribute uncharger.aromatic.gap1 numeric
@attribute aromatic.negativecharger.gap2 numeric
@attribute negativecharger.alphaticr.gap0 numeric
@attribute postivecharger.alphaticr.gap2 numeric
@attribute alphaticr.postivecharger.gap5 numeric
@attribute postivecharger.uncharger.gap0 numeric
@attribute uncharger.negativecharger.gap2 numeric
@attribute negativecharger.postivecharger.gap5 numeric
@attribute alphaticr.postivecharger.gap0 numeric
@attribute postivecharger.alphaticr.gap3 numeric
@attribute alphaticr.negativecharger.gap4 numeric
@attribute alphaticr.negativecharger.gap0 numeric
@attribute postivecharger.postivecharger.gap4 numeric
@attribute aromatic.negativecharger.gap0 numeric
@attribute negativecharger.negativecharger.gap4 numeric
@attribute aromatic.aromatic.gap5 numeric
@attribute aromatic.aromatic.gap0 numeric
@attribute negativecharger.alphaticr.gap2 numeric
@attribute aromatic.aromatic.gap1 numeric
@attribute postivecharger.postivecharger.gap2 numeric
@attribute negativecharger.aromatic.gap1 numeric
@attribute negativecharger.negativecharger.gap2 numeric
@attribute aromatic.aromatic.gap4 numeric
@attribute aromatic.uncharger.gap0 numeric
@attribute alphaticr.postivecharger.gap1 numeric
@attribute negativecharger.negativecharger.gap5 numeric
@attribute uncharger.negativecharger.gap0 numeric
@attribute postivecharger.postivecharger.gap0 numeric
@attribute alphaticr.negativecharger.gap2 numeric
@attribute aromatic.uncharger.gap3 numeric
@attribute negativecharger.aromatic.gap4 numeric
@attribute aromatic.negativecharger.gap1 numeric
@attribute alphaticr.postivecharger.gap4 numeric
@attribute postivecharger.negativecharger.gap0 numeric
@attribute uncharger.postivecharger.gap0 numeric
@attribute uncharger.postivecharger.gap3 numeric
@attribute uncharger.negativecharger.gap4 numeric
@attribute uncharger.postivecharger.gap2 numeric
@attribute negativecharger.postivecharger.gap4 numeric
@attribute aromatic.postivecharger.gap4 numeric
@attribute postivecharger.uncharger.gap2 numeric
@attribute negativecharger.uncharger.gap4 numeric
@attribute uncharger.aromatic.gap3 numeric
@attribute uncharger.aromatic.gap0 numeric
@attribute aromatic.postivecharger.gap5 numeric
@attribute negativecharger.aromatic.gap5 numeric
@attribute uncharger.negativecharger.gap3 numeric
@attribute negativecharger.uncharger.gap2 numeric
@attribute negativecharger.postivecharger.gap0 numeric
@attribute postivecharger.uncharger.gap1 numeric
@attribute aromatic.aromatic.gap3 numeric
@attribute postivecharger.uncharger.gap3 numeric
@attribute postivecharger.aromatic.gap1 numeric
@attribute postivecharger.postivecharger.gap1 numeric
@attribute postivecharger.aromatic.gap2 numeric
@attribute aromatic.uncharger.gap5 numeric
@attribute postivecharger.negativecharger.gap4 numeric
@attribute negativecharger.negativecharger.gap0 numeric
@attribute alphaticr.aromatic.gap3 numeric
@attribute postivecharger.aromatic.gap4 numeric
@attribute uncharger.postivecharger.gap4 numeric
@attribute alphaticr.postivecharger.gap2 numeric
@attribute aromatic.postivecharger.gap0 numeric
@attribute alphaticr.aromatic.gap1 numeric
@attribute uncharger.postivecharger.gap5 numeric
@attribute negativecharger.aromatic.gap2 numeric
@attribute uncharger.aromatic.gap4 numeric
@attribute aromatic.alphaticr.gap4 numeric
@attribute aromatic.postivecharger.gap3 numeric
@attribute postivecharger.postivecharger.gap5 numeric
@attribute negativecharger.uncharger.gap0 numeric
@attribute postivecharger.aromatic.gap0 numeric
@attribute aromatic.negativecharger.gap3 numeric
@attribute postivecharger.postivecharger.gap3 numeric
@attribute negativecharger.uncharger.gap1 numeric
@attribute alphaticr.aromatic.gap2 numeric
@attribute postivecharger.negativecharger.gap5 numeric
@attribute uncharger.postivecharger.gap1 numeric
@attribute alphaticr.aromatic.gap4 numeric
@attribute alphaticr.aromatic.gap5 numeric
@attribute aromatic.aromatic.gap2 numeric
@attribute uncharger.negativecharger.gap1 numeric
@attribute postivecharger.uncharger.gap5 numeric
@attribute alphaticr.aromatic.gap0 numeric
@attribute class { 0,1 }

@data

0.13167259786476868,0.12949640287769784,0.13427561837455831,0.14695340501792115,0.14184397163120568,0.10638297872340426,0.12142857142857146,0.13620071684587814,0.15827338129496402,0.1111111111111111,0.14642857142857146,0.12589928057553956,0.1209964412811388,0.13427561837455831,0.13427561837455831,0.13829787234042554,0.11428571428571427,0.1357142857142857,0.13074204946996468,0.13523131672597866,0.13309352517985612,0.14184397163120568,0.13261648745519716,0.014184397163120569,0.025179856115107917,0.025089605734767026,0.0071428571428571435,0.12811387900355872,0.02127659574468085,0.03597122302158273,0.03546099290780142,0.03942652329749104,0.04964539007092199,0.003584229390681004,0.01060070671378092,0.028673835125448032,0.03180212014134275,0.010676156583629894,0.010714285714285714,0.03214285714285714,0.0071428571428571435,0.025179856115107917,0.010638297872340424,0.01079136690647482,0.039285714285714285,0.03214285714285714,0.010638297872340424,0.039145907473309614,0.0425531914893617,0.0,0.02826855123674912,0.03202846975088968,0.02158273381294964,0.03180212014134275,0.04270462633451957,0.007194244604316547,0.024734982332155483,0.039285714285714285,0.028673835125448032,0.024734982332155483,0.017921146953405017,0.00353356890459364,0.003584229390681004,0.01079136690647482,0.00706713780918728,0.03202846975088968,0.0035460992907801413,0.02491103202846975,0.007092198581560284,0.0,0.007168458781362006,0.04593639575971732,0.02836879432624113,0.0035971223021582736,0.03180212014134275,0.024734982332155483,0.028469750889679717,0.03571428571428571,0.010752688172043013,0.0035460992907801413,0.035842293906810034,0.0176678445229682,0.04240282685512368,0.042857142857142864,0.03225806451612903,0.028469750889679717,0.010752688172043013,0.017921146953405017,0.03558718861209965,0.028673835125448032,0.03214285714285714,0.0176678445229682,0.007194244604316547,0.017985611510791366,0.028571428571428567,0.028469750889679717,0.02120141342756184,0.031914893617021274,0.0071428571428571435,0.03571428571428571,0.010638297872340424,0.031914893617021274,0.017793594306049824,0.03237410071942446,0.014336917562724013,0.00353356890459364,0.025,0.021505376344086027,0.03942652329749104,0.046263345195729534,0.00706713780918728,0.02127659574468085,0.04676258992805756,0.007117437722419929,0.03225806451612903,0.03942652329749104,0.017857142857142856,0.039568345323741004,0.01413427561837456,0.01413427561837456,0.0071428571428571435,0.021428571428571432,0.031914893617021274,0.028469750889679717,0.014388489208633094,0.03900709219858156,0.014336917562724013,0.017985611510791366,0.010676156583629894,0.031914893617021274,0.025179856115107917,0.038869257950530034,1
0.08108108108108109,0.07809847198641766,0.12289562289562288,0.07457627118644068,0.16694772344013492,0.07925801011804384,0.08629441624365483,0.14067796610169492,0.11035653650254668,0.11016949152542373,0.1116751269035533,0.15789473684210525,0.16216216216216214,0.08754208754208755,0.1026936026936027,0.10792580101180438,0.15905245346869712,0.10998307952622674,0.15656565656565655,0.10641891891891893,0.11544991511035653,0.11129848229342328,0.12033898305084745,0.04384485666104553,0.03735144312393888,0.04745762711864407,0.01353637901861252,0.10641891891891893,0.04215851602023609,0.04753820033955857,0.06070826306913996,0.06779661016949153,0.02698145025295109,0.00847457627118644,0.008417508417508417,0.04406779661016949,0.05218855218855219,0.020270270270270268,0.01692047377326565,0.04060913705583756,0.00676818950930626,0.05093378607809848,0.011804384485666104,0.006791171477079796,0.045685279187817264,0.05583756345177665,0.0067453625632377745,0.028716216216216218,0.02698145025295109,0.0033783783783783786,0.040404040404040414,0.057432432432432436,0.06960950764006793,0.045454545454545456,0.03378378378378378,0.01528013582342954,0.05218855218855219,0.05414551607445008,0.05423728813559322,0.0505050505050505,0.022033898305084745,0.008417508417508417,0.006779661016949152,0.0050933786078098476,0.006734006734006735,0.04222972972972973,0.0067453625632377745,0.02533783783783784,0.0067453625632377745,0.008445945945945945,0.001694915254237288,0.021885521885521887,0.05564924114671164,0.0050933786078098476,0.021885521885521887,0.02693602693602693,0.040540540540540536,0.02538071065989848,0.006779661016949152,0.011804384485666104,0.05254237288135593,0.01346801346801347,0.037037037037037035,0.03722504230118443,0.02711864406779661,0.040540540540540536,0.020338983050847456,0.006779661016949152,0.040540540540540536,0.020338983050847456,0.023688663282571912,0.01346801346801347,0.006791171477079796,0.008488964346349746,0.023688663282571912,0.02533783783783784,0.020202020202020204,0.040472175379426635,0.001692047377326565,0.032148900169204735,0.008431703204047217,0.028667790893760536,0.006756756756756757,0.02546689303904924,0.005084745762711864,0.006734006734006735,0.032148900169204735,0.006779661016949152,0.04406779661016949,0.052364864864864864,0.008417508417508417,0.023608768971332208,0.03735144312393888,0.005067567567567568,0.025423728813559324,0.032203389830508466,0.005076142131979695,0.01528013582342954,0.02525252525252525,0.006734006734006735,0.01015228426395939,0.0338409475465313,0.023608768971332208,0.037162162162162164,0.02376910016977929,0.04215851602023609,0.032203389830508466,0.02376910016977929,0.0033783783783783786,0.025295109612141653,0.042444821731748725,0.037037037037037035,1
0.1655328798185941,0.18264840182648398,0.13769751693002258,0.1845102505694761,0.09276018099547513,0.1832579185520362,0.15227272727272728,0.08200455580865604,0.11643835616438356,0.12072892938496585,0.13636363636363635,0.09132420091324199,0.08390022675736962,0.16027088036117382,0.14446952595936793,0.11312217194570134,0.075,0.13636363636363635,0.07223476297968398,0.1201814058956916,0.12557077625570776,0.11312217194570134,0.1252847380410023,0.022624434389140267,0.0182648401826484,0.022779043280182237,0.004545454545454545,0.11791383219954647,0.013574660633484163,0.0182648401826484,0.05429864253393665,0.054669703872437365,0.029411764705882356,0.002277904328018223,0.004514672686230248,0.059225512528473814,0.045146726862302484,0.015873015873015872,0.00909090909090909,0.013636363636363636,0.006818181818181818,0.03424657534246575,0.006787330316742082,0.0045662100456621,0.013636363636363636,0.05227272727272727,0.011312217194570135,0.031746031746031744,0.033936651583710405,0.006802721088435374,0.022573363431151242,0.06349206349206349,0.0502283105022831,0.0564334085778781,0.018140589569161,0.00228310502283105,0.038374717832957116,0.045454545454545456,0.015945330296127564,0.02031602708803612,0.03416856492027335,0.0,0.002277904328018223,0.0045662100456621,0.004514672686230248,0.011337868480725623,0.0022624434389140274,0.015873015873015872,0.0022624434389140274,0.0090702947845805,0.004555808656036446,0.033860045146726865,0.052036199095022634,0.00228310502283105,0.01580135440180587,0.04288939051918736,0.015873015873015872,0.027272727272727268,0.006833712984054671,0.004524886877828055,0.05011389521640091,0.013544018058690743,0.0744920993227991,0.07272727272727272,0.025056947608200455,0.07936507936507936,0.009111617312072893,0.013667425968109341,0.08390022675736962,0.015945330296127564,0.031818181818181815,0.02708803611738149,0.00684931506849315,0.00684931506849315,0.022727272727272728,0.018140589569161,0.002257336343115124,0.07013574660633484,0.002272727272727273,0.075,0.004524886877828055,0.027149321266968326,0.0,0.02511415525114155,0.009111617312072893,0.0067720090293453715,0.01590909090909091,0.011389521640091115,0.06150341685649203,0.047619047619047616,0.009029345372460496,0.022624434389140267,0.0639269406392694,0.002267573696145125,0.025056947608200455,0.013667425968109341,0.00909090909090909,0.045662100456620995,0.02031602708803612,0.009029345372460496,0.002272727272727273,0.029545454545454545,0.020361990950226245,0.027210884353741496,0.0091324200913242,0.06561085972850679,0.018223234624145785,0.0136986301369863,0.002267573696145125,0.020361990950226245,0.06621004566210045,0.02031602708803612,1
0.13768115942028986,0.15328467153284672,0.15625,0.15048543689320387,0.13012048192771086,0.13012048192771086,0.14769975786924938,0.1529126213592233,0.1386861313868613,0.1262135922330097,0.15254237288135594,0.1386861313868613,0.11835748792270533,0.14903846153846154,0.13701923076923078,0.1566265060240964,0.11380145278450365,0.14769975786924938,0.12740384615384615,0.15458937198067632,0.1362530413625304,0.15421686746987953,0.11893203883495145,0.02168674698795181,0.0194647201946472,0.02427184466019417,0.004842615012106539,0.13043478260869565,0.014457831325301203,0.021897810218978103,0.04096385542168675,0.03883495145631068,0.024096385542168683,0.0072815533980582535,0.009615384615384616,0.055825242718446605,0.03365384615384615,0.0,0.004842615012106539,0.029055690072639227,0.012106537530266344,0.031630170316301706,0.004819277108433735,0.0097323600973236,0.01937046004842615,0.043583535108958835,0.012048192771084338,0.028985507246376805,0.028915662650602414,0.014492753623188406,0.019230769230769232,0.04589371980676329,0.0413625304136253,0.04567307692307692,0.012077294685990338,0.0097323600973236,0.055288461538461536,0.05569007263922518,0.021844660194174758,0.014423076923076926,0.016990291262135918,0.004807692307692308,0.0024271844660194173,0.0024330900243309003,0.0,0.026570048309178744,0.0072289156626506035,0.007246376811594203,0.00963855421686747,0.007246376811594203,0.0048543689320388345,0.021634615384615384,0.04578313253012048,0.0024330900243309003,0.021634615384615384,0.02403846153846154,0.026570048309178744,0.021791767554479417,0.0072815533980582535,0.004819277108433735,0.043689320388349516,0.01201923076923077,0.03125,0.05084745762711865,0.02669902912621359,0.04830917874396135,0.0048543689320388345,0.0048543689320388345,0.05555555555555555,0.02427184466019417,0.01937046004842615,0.021634615384615384,0.007299270072992701,0.0024330900243309003,0.01694915254237288,0.024154589371980683,0.0,0.05060240963855422,0.007263922518159807,0.03631961259079903,0.002409638554216868,0.014457831325301203,0.00966183574879227,0.012165450121654502,0.0048543689320388345,0.009615384615384616,0.024213075060532687,0.0048543689320388345,0.05097087378640777,0.06521739130434782,0.009615384615384616,0.02168674698795181,0.038929440389294405,0.004830917874396135,0.029126213592233014,0.02427184466019417,0.004842615012106539,0.024330900243309004,0.02403846153846154,0.004807692307692308,0.004842615012106539,0.01694915254237288,0.01927710843373494,0.024154589371980683,0.012165450121654502,0.04096385542168675,0.02427184466019417,0.024330900243309004,0.0024154589371980675,0.024096385542168683,0.046228710462287104,0.03365384615384615,1
0.1375921375921376,0.15841584158415842,0.11491442542787285,0.145679012345679,0.16911764705882354,0.1323529411764706,0.15763546798029554,0.16790123456790124,0.09653465346534654,0.11604938271604938,0.1083743842364532,0.1806930693069307,0.14987714987714987,0.16625916870415647,0.12224938875305626,0.12745098039215685,0.16502463054187191,0.10098522167487683,0.13691931540342298,0.13267813267813267,0.10891089108910892,0.11519607843137256,0.10617283950617283,0.029411764705882356,0.034653465346534656,0.037037037037037035,0.014778325123152709,0.13513513513513514,0.029411764705882356,0.017326732673267328,0.024509803921568627,0.02469135802469136,0.029411764705882356,0.0,0.002444987775061125,0.04444444444444445,0.05134474327628362,0.014742014742014744,0.007389162561576354,0.02216748768472906,0.0049261083743842365,0.034653465346534656,0.007352941176470587,0.007425742574257425,0.027093596059113302,0.04679802955665025,0.01715686274509804,0.02948402948402948,0.02205882352941177,0.002457002457002457,0.036674816625916866,0.031941031941031935,0.0297029702970297,0.019559902200489,0.0343980343980344,0.012376237623762377,0.04156479217603912,0.056650246305418726,0.03209876543209877,0.039119804400978,0.01728395061728395,0.004889975550122249,0.0049382716049382715,0.007425742574257425,0.007334963325183373,0.0343980343980344,0.004901960784313725,0.02948402948402948,0.0024509803921568627,0.004914004914004914,0.0024691358024691358,0.02444987775061125,0.03431372549019608,0.0,0.017114914425427872,0.02444987775061125,0.031941031941031935,0.027093596059113302,0.009876543209876543,0.0024509803921568627,0.04691358024691358,0.017114914425427872,0.029339853300733493,0.029556650246305417,0.0345679012345679,0.031941031941031935,0.0,0.012345679012345678,0.02948402948402948,0.037037037037037035,0.024630541871921183,0.026894865525672367,0.0099009900990099,0.007425742574257425,0.041871921182266014,0.02457002457002457,0.014669926650366746,0.0392156862745098,0.0,0.03201970443349754,0.014705882352941175,0.01715686274509804,0.00737100737100737,0.012376237623762377,0.01728395061728395,0.0097799511002445,0.03448275862068965,0.009876543209876543,0.03209876543209877,0.027027027027027032,0.002444987775061125,0.02696078431372549,0.037128712871287134,0.009828009828009828,0.02469135802469136,0.02716049382716049,0.009852216748768471,0.0198019801980198,0.02444987775061125,0.0,0.007389162561576354,0.009852216748768471,0.0392156862745098,0.031941031941031935,0.012376237623762377,0.04411764705882353,0.02469135802469136,0.034653465346534656,0.004914004914004914,0.029411764705882356,0.0396039603960396,0.034229828850855744,1
0.1396103896103896,0.14426229508196722,0.12903225806451613,0.13725490196078433,0.0970873786407767,0.13915857605177995,0.14332247557003258,0.08496732026143791,0.09508196721311477,0.12418300653594773,0.11400651465798045,0.10491803278688523,0.10064935064935067,0.13870967741935486,0.11935483870967742,0.0970873786407767,0.0749185667752443,0.1237785016286645,0.1032258064516129,0.0974025974025974,0.09836065573770493,0.10032362459546926,0.0915032679738562,0.0453074433656958,0.022950819672131147,0.02287581699346405,0.02931596091205212,0.10714285714285714,0.032362459546925564,0.016393442622950817,0.035598705501618116,0.032679738562091505,0.051779935275080916,0.006535947712418301,0.012903225806451613,0.05555555555555555,0.03225806451612903,0.012987012987012988,0.009771986970684038,0.03908794788273615,0.0065146579804560255,0.04262295081967213,0.019417475728155338,0.009836065573770493,0.026058631921824102,0.03908794788273615,0.009708737864077669,0.03896103896103896,0.05501618122977346,0.00974025974025974,0.012903225806451613,0.03571428571428571,0.049180327868852465,0.03870967741935484,0.032467532467532464,0.009836065573770493,0.02903225806451613,0.04234527687296417,0.03594771241830065,0.022580645161290318,0.029411764705882356,0.00967741935483871,0.006535947712418301,0.009836065573770493,0.022580645161290318,0.045454545454545456,0.0064724919093851144,0.02922077922077922,0.0064724919093851144,0.003246753246753247,0.006535947712418301,0.035483870967741936,0.04854368932038835,0.019672131147540985,0.025806451612903226,0.035483870967741936,0.03571428571428571,0.03257328990228013,0.013071895424836602,0.009708737864077669,0.0457516339869281,0.03225806451612903,0.035483870967741936,0.035830618892508145,0.029411764705882356,0.06168831168831169,0.02287581699346405,0.00980392156862745,0.05194805194805195,0.0392156862745098,0.035830618892508145,0.03225806451612903,0.016393442622950817,0.013114754098360656,0.01954397394136808,0.025974025974025976,0.035483870967741936,0.04854368932038835,0.009771986970684038,0.0488599348534202,0.012944983818770229,0.03883495145631068,0.012987012987012988,0.026229508196721308,0.0196078431372549,0.012903225806451613,0.026058631921824102,0.00980392156862745,0.03594771241830065,0.025974025974025976,0.00967741935483871,0.012944983818770229,0.049180327868852465,0.016233766233766232,0.032679738562091505,0.032679738562091505,0.009771986970684038,0.019672131147540985,0.02903225806451613,0.0064516129032258064,0.013029315960912051,0.02931596091205212,0.022653721682847898,0.022727272727272728,0.009836065573770493,0.032362459546925564,0.032679738562091505,0.019672131147540985,0.012987012987012988,0.03883495145631068,0.052459016393442616,0.01935483870967742,1
0.08311688311688313,0.08376963350785341,0.12403100775193797,0.08616187989556136,0.2590673575129533,0.08808290155440414,0.07291666666666667,0.22715404699738906,0.13612565445026178,0.13054830287206268,0.12239583333333333,0.20680628272251309,0.23376623376623376,0.09302325581395347,0.1111111111111111,0.11139896373056994,0.2317708333333333,0.13020833333333334,0.25064599483204136,0.12987012987012986,0.12303664921465968,0.10621761658031087,0.1174934725848564,0.02590673575129533,0.028795811518324606,0.020887728459530026,0.010416666666666666,0.11428571428571427,0.028497409326424868,0.03403141361256545,0.04404145077720207,0.033942558746736295,0.03626943005181347,0.0,0.007751937984496123,0.0391644908616188,0.025839793281653745,0.012987012987012988,0.0026041666666666665,0.0234375,0.005208333333333333,0.04450261780104712,0.007772020725388602,0.010471204188481676,0.018229166666666668,0.04166666666666666,0.0025906735751295338,0.028571428571428567,0.028497409326424868,0.002597402597402597,0.020671834625323002,0.03896103896103896,0.03926701570680628,0.036175710594315236,0.015584415584415584,0.010471204188481676,0.025839793281653745,0.04166666666666666,0.0391644908616188,0.031007751937984492,0.023498694516971282,0.002583979328165375,0.0,0.005235602094240838,0.0103359173126615,0.023376623376623374,0.007772020725388602,0.020779220779220783,0.007772020725388602,0.0,0.015665796344647518,0.025839793281653745,0.03367875647668394,0.002617801047120419,0.007751937984496123,0.031007751937984492,0.028571428571428567,0.02083333333333333,0.007832898172323759,0.010362694300518135,0.044386422976501305,0.018087855297157618,0.03875968992248062,0.028645833333333325,0.013054830287206266,0.03116883116883117,0.010443864229765013,0.013054830287206266,0.033766233766233764,0.02610966057441253,0.02083333333333333,0.018087855297157618,0.013089005235602094,0.005235602094240838,0.026041666666666668,0.023376623376623374,0.012919896640826873,0.03367875647668394,0.0078125,0.04166666666666666,0.007772020725388602,0.031088082901554407,0.007792207792207792,0.010471204188481676,0.013054830287206266,0.00516795865633075,0.0390625,0.007832898172323759,0.028720626631853787,0.03896103896103896,0.0103359173126615,0.028497409326424868,0.03926701570680628,0.005194805194805196,0.020887728459530026,0.0391644908616188,0.015625,0.01832460732984293,0.018087855297157618,0.007751937984496123,0.005208333333333333,0.0234375,0.01813471502590673,0.041558441558441565,0.0,0.03367875647668394,0.028720626631853787,0.04712041884816754,0.007792207792207792,0.01813471502590673,0.03926701570680628,0.036175710594315236,1
0.16725978647686832,0.1223021582733813,0.13780918727915195,0.11827956989247312,0.12411347517730495,0.10638297872340426,0.12857142857142856,0.12544802867383512,0.12589928057553956,0.1003584229390681,0.12142857142857146,0.13309352517985612,0.12455516014234876,0.1166077738515901,0.1236749116607774,0.13120567375886524,0.1357142857142857,0.11071428571428572,0.12014134275618375,0.099644128113879,0.11510791366906475,0.11702127659574467,0.13261648745519716,0.02127659574468085,0.02158273381294964,0.04301075268817205,0.0071428571428571435,0.10676156583629894,0.02127659574468085,0.02158273381294964,0.046099290780141834,0.035842293906810034,0.0425531914893617,0.0,0.01060070671378092,0.04659498207885305,0.03180212014134275,0.017793594306049824,0.0035714285714285718,0.028571428571428567,0.010714285714285714,0.0539568345323741,0.010638297872340424,0.007194244604316547,0.021428571428571432,0.039285714285714285,0.0035460992907801413,0.021352313167259787,0.024822695035460998,0.0035587188612099642,0.024734982332155483,0.0498220640569395,0.0539568345323741,0.038869257950530034,0.021352313167259787,0.01079136690647482,0.03180212014134275,0.05357142857142857,0.035842293906810034,0.04593639575971732,0.028673835125448032,0.0,0.0,0.014388489208633094,0.0176678445229682,0.03558718861209965,0.007092198581560284,0.03202846975088968,0.007092198581560284,0.0,0.014336917562724013,0.0353356890459364,0.03900709219858156,0.014388489208633094,0.01060070671378092,0.0353356890459364,0.03558718861209965,0.025,0.007168458781362006,0.007092198581560284,0.03225806451612903,0.02120141342756184,0.04240282685512368,0.03571428571428571,0.028673835125448032,0.02491103202846975,0.014336917562724013,0.010752688172043013,0.02491103202846975,0.017921146953405017,0.03571428571428571,0.03180212014134275,0.017985611510791366,0.007194244604316547,0.025,0.021352313167259787,0.01413427561837456,0.046099290780141834,0.014285714285714284,0.03571428571428571,0.0035460992907801413,0.031914893617021274,0.007117437722419929,0.02877697841726619,0.014336917562724013,0.00353356890459364,0.028571428571428567,0.007168458781362006,0.04659498207885305,0.04270462633451957,0.00706713780918728,0.05319148936170213,0.025179856115107917,0.007117437722419929,0.03942652329749104,0.04659498207885305,0.017857142857142856,0.025179856115107917,0.02826855123674912,0.00353356890459364,0.010714285714285714,0.03214285714285714,0.031914893617021274,0.04270462633451957,0.0,0.03900709219858156,0.028673835125448032,0.02158273381294964,0.014234875444839857,0.03546099290780142,0.03597122302158273,0.03180212014134275,1
0.1306122448979592,0.1115702479338843,0.11740890688259108,0.09876543209876544,0.1097560975609756,0.0975609756097561,0.10245901639344264,0.11522633744855967,0.09917355371900828,0.09053497942386833,0.11065573770491803,0.08677685950413222,0.11020408163265306,0.10526315789473684,0.1214574898785425,0.0975609756097561,0.09016393442622953,0.09836065573770493,0.06072874493927125,0.09795918367346937,0.1115702479338843,0.10569105691056913,0.09053497942386833,0.044715447154471545,0.0371900826446281,0.03292181069958848,0.012295081967213116,0.08979591836734692,0.02032520325203252,0.02066115702479339,0.03658536585365853,0.02880658436213992,0.044715447154471545,0.0,0.012145748987854251,0.06584362139917696,0.05263157894736842,0.024489795918367342,0.016393442622950817,0.02868852459016393,0.004098360655737704,0.04958677685950413,0.016260162601626018,0.008264462809917356,0.032786885245901634,0.04508196721311476,0.024390243902439025,0.040816326530612235,0.044715447154471545,0.00816326530612245,0.02834008097165992,0.048979591836734684,0.07024793388429752,0.03643724696356275,0.024489795918367342,0.004132231404958678,0.05263157894736842,0.05737704918032788,0.0411522633744856,0.048582995951417005,0.02469135802469136,0.0,0.00823045267489712,0.0,0.008097165991902834,0.028571428571428567,0.0040650406504065045,0.036734693877551024,0.0,0.020408163265306117,0.012345679012345678,0.032388663967611336,0.04878048780487805,0.02066115702479339,0.024291497975708502,0.02834008097165992,0.048979591836734684,0.02868852459016393,0.00823045267489712,0.012195121951219513,0.045267489711934165,0.032388663967611336,0.05263157894736842,0.05737704918032788,0.037037037037037035,0.053061224489795916,0.0205761316872428,0.00823045267489712,0.04489795918367346,0.037037037037037035,0.032786885245901634,0.032388663967611336,0.02066115702479339,0.016528925619834708,0.04098360655737705,0.024489795918367342,0.024291497975708502,0.04878048780487805,0.008196721311475409,0.04508196721311476,0.016260162601626018,0.032520325203252036,0.0163265306122449,0.028925619834710745,0.02880658436213992,0.008097165991902834,0.032786885245901634,0.012345679012345678,0.06584362139917696,0.036734693877551024,0.004048582995951417,0.024390243902439025,0.04132231404958678,0.012244897959183671,0.0411522633744856,0.03292181069958848,0.020491803278688527,0.028925619834710745,0.03643724696356275,0.012145748987854251,0.008196721311475409,0.02868852459016393,0.032520325203252036,0.020408163265306117,0.012396694214876032,0.05284552845528456,0.01646090534979424,0.016528925619834708,0.012244897959183671,0.04065040650406504,0.04132231404958678,0.024291497975708502,1
